762, -1
1246, 1
1254, -1
3770, 1
1433, 1
684, 1
3077, 1
2505, 1
1423, 1
1083, -1
508, 1
714, 1
3075, 1
551, 1
2427, 1
1901, 1
1025, 1
3456, 1
4100, 1
1015, 1
401, 1
2113, 1
2413, 1
730, 1
1588, 1
391, -1
3398, 1
1567, 1
1556, 1
3115, 1
1931, 1
4370, 1
4346, 1
4198, -1
1954, 1
2162, 1
4162, -1
846, 1
2536, -1
1, 1
2, -1
12, -1
18, 1
41, -1
51, -1
53, 1
55, -1
59, 1
71, -1
75, 1
3418, 1
